codigo;descripcion;precio;bonif;bonif2;caja1;caja2;costo;utilidad;pl;iva;dolar;flete;rubro;tarjeta
99.10.35.24;3525 PINCELETA PROF BLANCA 40;520.89;27;0;0;0;347.26;1.5;417.28;0;145.09;14;-;23
99.10.35.25;3526 CEPILLO CIRCULAR PLANO C/TUERCA M14 115;981.79;27;0;0;0;654.53;1.5;786.5;0;289.61;14;-;23
99.10.35.26;3527 CEPILLO CIRCULAR RIZADO 175 (7);1598.05;27;0;0;0;1065.37;1.5;1280.18;0;471.4;14;-;23
99.10.35.27;3528 CEPILLO CIRCULAR RIZADO 125 (5);830.74;27;0;0;0;553.83;1.5;665.5;0;245.06;14;-;23
99.10.35.28;3529 CEPILLO CIRCULAR RIZADO 150 (6);1244.61;27;0;0;0;829.74;1.5;997.04;0;367.14;14;-;23
99.10.35.29;3530 CEPILLO CIRCULAR RIZADO 200 (8);1746.07;27;0;0;0;1164.05;1.5;1398.76;0;515.06;14;-;23
99.10.35.30;3531 CEPILLO CIRCULAR PLANO C/TUERCA M14 100;845.85;27;0;0;0;563.9;1.5;677.6;0;249.51;14;-;23
99.10.35.31;3532 CEPILLO CIRCULAR PLANO S/TUERCA 150MM;1489.3;27;0;0;0;992.86;1.5;1193.06;0;439.32;14;-;23
99.10.35.32;3533 CEPILLO CIRCULAR PLANO S/TUERCA 175MM;1673.57;27;0;0;0;1115.71;1.5;1340.68;0;493.68;14;-;23
99.10.35.33;3534 CEPILLO COPA RIZADO 6/75MM;628.34;27;0;0;0;418.9;1.5;503.36;0;185.35;14;-;23
99.10.35.34;3535 CEPILLO CONICO C/TUERCA 75MM;625.32;27;0;0;0;416.88;1.5;500.94;0;184.46;14;-;23
99.10.35.35;3536 CEPILLO CONICO C/TUERCA 100MM;966.68;27;0;0;0;644.46;1.5;774.4;0;285.16;14;-;23
99.10.35.36;3537 PUNTA PHILIPS PH2 25MM (BLISTER);554.74;27;0;0;0;369.83;1.5;444.4;0;141.52;14;-;23
99.10.35.37;3538 PUNTA PHILIPS PH2 50MM (BLISTER);782.68;27;0;0;0;521.79;1.5;627;0;240.82;14;-;23
99.10.35.38;3539 PUNTA PHILIPS PH2 65MM (BLISTER);878.8;27;0;0;0;585.87;1.5;704;0;264.7;14;-;23
99.10.35.39;3540 BOCALLAVE MAGNETICO 7/16-65MM (BLISTER);1079.28;27;0;0;0;719.52;1.5;864.6;0;318.37;14;-;23
99.10.35.40;3541 BOCALLAVE MAGNETICO 3/8-65MM (BLISTER);884.3;27;0;0;0;589.53;1.5;708.4;0;260.86;14;-;23
99.10.35.41;3542 BOCALLAVE MAGNETICO 5/16-65MM (BLISTER);884.3;27;0;0;0;589.53;1.5;708.4;0;260.86;14;-;23
99.10.35.42;3543 JUEGO SACABOCADO 6PIEZAS (BLISTER);856.83;27;0;0;0;571.22;1.5;686.4;0;252.75;14;-;23
99.10.35.43;3544 PROLONGADOR X10MTS C/4 ENCHUFE C/PIE.;2962.99;27;0;0;0;1975.33;1.5;2373.62;0;874.04;14;-;23
99.10.35.44;3545 BRAZO P/LLUVIA METAL 90X 20CM ACERO;561.4;27;0;0;0;280.7;2;337.3;0;124.2;14;-;23
99.10.35.45;3546 GRIF. MONOCOMANDO DUCHA C/T;8675.82;27;0;0;0;4819.9;1.8;5791.76;0;2131.65;14;-;23
99.10.35.46;3547 GRIF. MONOCOMANDO LAVATORIO PVC BCO;3079.98;27;0;0;0;2053.32;1.5;2467.34;0;908.55;14;-;23
99.10.35.47;3548 GRIF. MONO COCINA PARED METAL C/T;7977.91;27;0;0;0;4558.81;1.75;5478.02;0;2014.62;14;-;23
99.10.35.48;3549 GRIF. MONO COCINA MESA PVC BCO C/T;3837.32;27;0;0;0;2558.22;1.5;3074.04;0;1131.95;14;-;23
99.10.35.49;3551 BANQUETA PLEGABLE PVC;1183.36;27;0;0;0;788.91;1.5;947.98;0;349.07;14;-;23
99.10.35.50;3552 CARTUCHO N40;1301.73;27;0;0;0;260.35;5;312.84;0;115.2;14;-;23
99.10.35.51;3553 AZADA PARA CARPIR;942.46;27;0;0;0;571.19;1.65;686.36;0;252.67;14;-;23
99.10.35.52;3554 PALITA PARA TRANSPLANTE;612.92;27;0;0;0;408.61;1.5;491;0;180.8;14;-;23
99.10.35.53;3555 TENAZA ARMADORA 9 MEDIO CORTE;1113.88;27;0;0;0;742.59;1.5;892.32;0;328.58;14;-;23
99.10.35.54;3556 TENAZA ARMADORA 12 MEDIO CORTE;1290.63;27;0;0;0;832.67;1.55;1000.56;0;368.75;14;-;23
99.10.35.55;3557 MARTILLO CARPINTERO 200GR;459.72;27;0;0;0;306.48;1.5;368.28;0;135.61;14;-;23
99.10.35.56;3558 MARTILLO CARPINTERO 400GR;544.55;27;0;0;0;355.92;1.53;427.68;0;157.38;14;-;23
99.10.35.57;3559 DESTORNILLADOR PUNTA CONICA 4X75;242.72;27;0;0;0;161.81;1.5;194.44;0;71.6;14;-;23
99.10.35.58;3560 DESTORNILLADOR PUNTA CONICA 4X100;250.41;27;0;0;0;166.94;1.5;200.6;0;73.87;14;-;23
99.10.35.59;3561 DESTORNILLADOR PUNTA CONICA 4X125;257.7;27;0;0;0;171.8;1.5;206.44;0;76.02;14;-;23
99.10.35.60;3562 DESTORNILLADOR PUNTA CONICA 6X100;415.18;27;0;0;0;276.79;1.5;332.6;0;122.47;14;-;23
99.10.35.61;3563 DESTORNILLADOR PUNTA CONICA 6X125;444.89;27;0;0;0;296.6;1.5;356.4;0;131.24;14;-;23
99.10.35.62;3564 DESTORNILLADOR PUNTA CONICA 6X150;523.99;27;0;0;0;349.32;1.5;419.76;0;154.57;14;-;23
99.10.35.63;3565 DESTORNILLADOR PUNTA CONICA 8X150;678.88;27;0;0;0;452.58;1.5;543.84;0;200.26;14;-;23
99.10.35.64;3566 DESTORNILLADOR PUNTA CONICA 8X200;764.56;27;0;0;0;509.71;1.5;612.48;0;225.53;14;-;23
99.10.35.65;3567 DESTORNILLADOR PHILLIPS 4X75;286.71;27;0;0;0;191.14;1.5;229.68;0;84.58;14;-;23
99.10.35.66;3568 DESTORNILLADOR PHILLIPS 4X100;299.89;27;0;0;0;199.93;1.5;240.24;0;88.46;14;-;23
99.10.35.67;3569 DESTORNILLADOR PHILLIPS 4X150;1169.91;27;0;0;0;779.94;1.5;937.2;0;345.11;14;-;23
99.10.35.68;3570 DESTORNILLADOR PHILLIPS 6X100;377.01;27;0;0;0;290.01;1.3;348.48;0;128.23;14;-;23
99.10.35.69;3571 DESTORNILLADOR PHILLIPS 6X125;461.32;27;0;0;0;307.55;1.5;369.56;0;136.08;14;-;23
99.10.35.70;3572 DESTORNILLADOR PHILLIPS 6X150;507.51;27;0;0;0;338.34;1.5;406.56;0;149.71;14;-;23
99.10.35.71;3573 DESTORNILLADOR PHILLIPS 8X125;708.54;27;0;0;0;472.36;1.5;567.6;0;209.01;14;-;23
99.10.35.72;3574 MASILLA P/MADERA ROBLE OSCURO X 200GRS;192.44;27;0;0;0;128.29;1.5;154.16;0;56.77;14;-;23
99.10.35.73;3575 MASILLA P/MADERA ROBLE CLARO X 200GRS;192.44;27;0;0;0;128.29;1.5;154.16;0;56.77;14;-;23
99.10.35.74;3576 MASILLA P/MADERA PETIRIBI X 200GRS;192.44;27;0;0;0;128.29;1.5;154.16;0;56.77;14;-;23
99.10.35.75;3577 MASILLA P/MADERA ALGARROBO X 200GRS;192.44;27;0;0;0;128.29;1.5;154.16;0;56.77;14;-;23
99.10.35.76;3578 MASILLA P/MADERA PINO X 200GRS;192.44;27;0;0;0;128.29;1.5;154.16;0;56.77;14;-;23
99.10.35.77;3579 MASILLA P/MADERA VIRARO X 200GRS;192.44;27;0;0;0;128.29;1.5;154.16;0;56.77;14;-;23
99.10.35.78;3580 MASILLA P/MADERA NATURAL X 200GRS;192.44;27;0;0;0;128.29;1.5;154.16;0;56.77;14;-;23
99.10.35.79;3581 MASILLA P/MADERA CEDRO X 200GRS;192.44;27;0;0;0;128.29;1.5;154.16;0;56.77;14;-;23
99.10.35.80;3582 MASILLA P/MADERA CAOBA X 200GRS;192.44;27;0;0;0;128.29;1.5;154.16;0;56.77;14;-;23
99.10.35.81;3583 MASILLA P/MADERA NOGAL X 200GRS;192.44;27;0;0;0;128.29;1.5;154.16;0;56.77;14;-;23
99.10.35.82;3584 TINTA DE LUSTRE CEDRO X 60CM3;163.08;27;0;0;0;108.72;1.5;130.64;0;48.11;14;-;23
99.10.35.83;3585 TINTA DE LUSTRE CAOBA X 60CM3;163.08;27;0;0;0;108.72;1.5;130.64;0;48.11;14;-;23
99.10.35.84;3586 TINTA DE LUSTRE NOGAL X 60CM3;163.08;27;0;0;0;108.72;1.5;130.64;0;48.11;14;-;23
99.10.35.85;3587 TINTA DE LUSTRE ROBLE OSCURO X 60CM3;163.08;27;0;0;0;108.72;1.5;130.64;0;48.11;14;-;23
99.10.35.86;3588 TINTA DE LUSTRE ROBLE CLARO X 60CM3;163.08;27;0;0;0;108.72;1.5;130.64;0;48.11;14;-;23
99.10.35.87;3589 TINTA DE LUSTRE PETIRIBI X 60CM3;163.08;27;0;0;0;108.72;1.5;130.64;0;48.11;14;-;23
99.10.35.88;3590 TINTA DE LUSTRE ALGARROBO X 60CM3;163.08;27;0;0;0;108.72;1.5;130.64;0;48.11;14;-;23
99.10.35.89;3591 TINTA DE LUSTRE VIRARO X 60CM3;163.08;27;0;0;0;108.72;1.5;130.64;0;48.11;14;-;23
99.10.35.90;3592 TINTA DE LUSTRE WENGE X 60CM3;163.08;27;0;0;0;108.72;1.5;130.64;0;48.11;14;-;23
99.10.35.91;3593 TINTA DE LUSTRE CEDRO X 240CM3;440.4;27;0;0;0;293.6;1.5;352.8;0;129.91;14;-;23
99.10.35.92;3594 TINTA DE LUSTRE CAOBA X 240CM3;440.4;27;0;0;0;293.6;1.5;352.8;0;129.91;14;-;23
99.10.35.93;3595 TINTA DE LUSTRE NOGAL X 240CM3;440.4;27;0;0;0;293.6;1.5;352.8;0;129.91;14;-;23
99.10.35.94;3596 TINTA DE LUSTRE ROBLE OSCURO X 240CM3;440.4;27;0;0;0;293.6;1.5;352.8;0;129.91;14;-;23
99.10.35.95;3597 TINTA DE LUSTRE ROBLE CLARO X 240CM3;440.4;27;0;0;0;293.6;1.5;352.8;0;129.91;14;-;23
99.10.35.96;3598 TINTA DE LUSTRE PETIRIBI X 240CM3;440.4;27;0;0;0;293.6;1.5;352.8;0;129.91;14;-;23
99.10.35.97;3599 TINTA DE LUSTRE ALGARROBO X 240CM3;440.4;27;0;0;0;293.6;1.5;352.8;0;129.91;14;-;23
99.10.35.98;3600 TINTA DE LUSTRE VIRARO X 240CM3;440.4;27;0;0;0;293.6;1.5;352.8;0;129.91;14;-;23
99.10.35.99;3601 TINTA DE LUSTRE WENGE X 240CM3;440.4;27;0;0;0;293.6;1.5;352.8;0;129.91;14;-;23
99.10.36.01;3602 HOJA LIJA AL AGUA N80;64.88;27;0;0;0;34.77;1.866;41.78;0;15.37;14;-;23
99.10.36.02;3603 HOJA LIJA AL AGUA N100;64.88;27;0;0;0;34.77;1.866;41.78;0;15.37;14;-;23
99.10.36.03;3604 HOJA LIJA AL AGUA N180;64.88;27;0;0;0;34.77;1.866;41.78;0;15.37;14;-;23
99.10.36.04;3605 HOJA LIJA AL AGUA N220;64.88;27;0;0;0;34.77;1.866;41.78;0;15.37;14;-;23
99.10.36.05;3606 PAPEL EBANISTERIA FINO;34.5;27;0;0;0;23;1.5;27.64;0;10.18;14;-;23
99.10.36.06;3607 PAPEL EBANISTERIA MEDIANO;34.5;27;0;0;0;23;1.5;27.64;0;10.18;14;-;23
99.10.36.07;3608 PAPEL EBANISTERIA GRUESO;34.5;27;0;0;0;23;1.5;27.64;0;10.18;14;-;23
99.10.36.08;3609 TELA ESMERIL FINO;102.36;27;0;0;0;68.24;1.5;82;0;30.19;14;-;23
99.10.36.09;3610 TELA ESMERIL MEDIANA;102.36;27;0;0;0;68.24;1.5;82;0;30.19;14;-;23
99.10.36.10;3611 ASIENTO LAQUEADO UNIVERSAL BLANCO C HERRAJE PVC;3143.54;27;0;0;0;1973.35;1.593;2371.24;0;793.82;14;-;23
99.10.36.11;3612 ASIENTO LAQUEADO BLANCO M HERRAJE METAL;3674.82;27;0;0;0;2449.88;1.5;2943.86;0;985.21;14;-;23
99.10.36.12;3613 SET DUCHA 7P ACERO INOX;17530.03;27;0;0;0;11686.68;1.5;14043.12;0;5171.1;14;-;23
99.10.36.13;3614 VARILLA ROSCADA ZINC 1/4;80.72;27;0;0;0;53.81;1.5;64.66;0;23.81;14;-;23
99.10.36.14;3615 VARILLA ROSCADA ZINC 5/16;127.5;27;0;0;0;85;1.5;102.14;0;37.61;14;-;23
99.10.36.15;3616 VARILLA ROSCADA ZINC 3/8;182.23;27;0;0;0;121.48;1.5;145.98;0;53.76;14;-;23
99.10.36.16;3617 VARILLA ROSCADA ZINC 7/16;260;27;0;0;0;173.33;1.5;208.28;0;76.7;14;-;23
99.10.36.17;3618 VARILLA ROSCADA ZINC 1/2;326.88;27;0;0;0;217.92;1.5;261.86;0;96.42;14;-;23
99.10.36.18;3619 VARILLA ROSCADA ZINC 9/16;421.83;27;0;0;0;281.22;1.5;337.92;0;124.43;14;-;23
99.10.36.19;3620 VARILLA ROSCADA ZINC 5/8;510.8;27;0;0;0;340.54;1.5;409.2;0;150.68;14;-;23
99.10.36.20;3621 VARILLA ROSCADA ZINC 3/4;757.97;27;0;0;0;505.31;1.5;607.2;0;223.59;14;-;23
99.10.36.21;3622 VARILLA ROSCADA ZINC 7/8;1100.7;27;0;0;0;733.8;1.5;881.76;0;324.69;14;-;23
99.10.36.22;3623 VARILLA ROSCADA ZINC 1;988.6;27;0;0;0;659.07;1.5;791.96;0;291.62;14;-;23
99.10.36.23;3624 GRIF. COCINA MESADA CRUZ CROMO M;7022.51;27;0;0;0;4681.67;1.5;5625.66;0;2071.54;14;-;23
99.10.36.24;3625 GRIF. COCINA PARED CRUZ CROMO M;8021.77;27;0;0;0;4861.68;1.65;5841.96;0;2150.61;14;-;23
99.10.36.25;3626 GRIF. MONOCOMANDO BIDET C/T M;6892.76;27;0;0;0;4595.18;1.5;5521.72;0;2033.26;14;-;23
99.10.36.26;3627 PIRAMIDE 3 PATAS TOMACORRIENTE MULTIFORMA;200.4;27;0;0;0;77.08;2.6;92.62;0;34.08;14;-;23
88.60.00.01;CANDADO DE BRONCE 50 mm ROTWEILER;695.97;45;0;0;0;347.985;2;555;0;6.12;14;MACIAS DISRIBUIDORA 08 01 20;23
99.10.36.28;3629 BASE DOBLE 3 PATAS TOMACORRIENTE MULTIFORMA;97.82;27;0;0;0;65.21;1.5;78.36;0;28.86;14;-;23
99.10.36.29;3630 BASE DOBLE 2 PERNO TOMACORRIENTE MULTIFORMA;91.9;27;0;0;0;61.27;1.5;73.62;0;27.11;14;-;23
99.10.36.30;3631 CAJA TERMICA MODULO 1-2;225.29;27;0;0;0;75.1;3;90.24;0;33.23;14;-;23
47.10.14.68;MTS.CER.CORTINES MARMOL AZUL 40x40 ;606.62;40;0;9;9;485.3;1.25;708.08;21;214.35;14;-;23
48.10.14.68;RETIRA CER.CORT. MARMOL AZUL 40x40 ;727.94;40;0;9;9;485.3;1.5;708.08;21;237.11;14;-;23
51.80.62.51;VANITORY COLGAR WENGUE C/MES.RES.50;12684.3;40;0;9;9;9395.78;1.35;13709.09;21;4145.2;14;-;23
84.00.00.15;LAMPARA  de LED 5 Watts OSRAM;96.62;50;0;0;0;64.41;1.5;113;0;1.59;14;$51 - 08/06/20;23
17.01.12.03;ABRAZADERAS H*F*125 mm.x13mm.C/ARO.;2525.01;40;0;9;9;1683.34;1.5;2456.11;21;744.84;14;-;23
43.09.01.02;JUEGO BA„O 2 LLAVE Y LLUVIA C-Y.BAY;4794.84;40;0;9;9;3196.56;1.5;4664;21;1414.41;14;-;23
70.20.21.10;KGS.SOGA TRENZ.POLIP.10mm (4.50 +-);954.86;40;0;9;9;636.57;1.5;928.8;21;281.67;14;-;23
01.05.26.51;ASIENTO NEO-PLAX 610-A FLOR.NEGRO  ;1489.75;40;0;9;9;1103.52;1.35;1610.11;21;178.41;14;ASIENTOS PLASTICOS;23
01.05.27.51;ASIENTO NEO-PLAX 700 PILAR  NEGRO  ;2065.52;40;0;0;0;1332.59;1.55;1610.11;21;163.8;14;ASIENTOS PLASTICOS;23
80.01.03.16;TACHUELAS  x 100 Gramos- Cualquier medida;101.13;36;-55;-25;-7;50.5646;2;25.4;21;24.16;24;B ALEX COD35595316;23
70.20.21.12;KGS.SOGA TRENZ.POLIP.12mm (6.40 +-);954.86;40;0;9;9;636.57;1.5;928.8;21;281.67;14;-;23
70.20.21.14;KGS.SOGA TRENZ.POLIP.14mm (8.25 +-);954.86;40;0;9;9;636.57;1.5;928.8;21;281.67;14;-;23
80.00.12.14;PASADORES CERROJO ZINCADO 40 MM.;87.49;32;0;0;0;58.326;1.5;66;14;22.67;14;-;23
80.00.12.15;PASADORES CERROJO ZINCADO 47 MM.;111.83;32;0;0;0;74.5513;1.5;84.36;14;28.97;14;-;23
80.00.12.16;PASADORES CERROJO ZINCADO 57 MM.;127.42;32;0;0;0;84.9439;1.5;96.12;14;33.01;14;-;23
80.00.12.17;PASADORES CON PORTACANDADO HIERRO ZINCADO 14 CM.;324.5;32;0;0;0;216.3366;1.5;244.8;14;84.07;14;-;23
80.00.12.18;PASADORES CON PORTACANDADO HIERRO ZINCADO 17CM;374.77;32;0;0;0;249.8476;1.5;282.72;14;97.09;14;-;23
47.61.58.32;MTS.PORCELL. 58x58 BAUHAUS GREY  2a;1470.92;40;0;9;9;980.61;1.5;1430.78;21;479.13;14;-;23
47.61.58.31;MTS.PORCELL. 58x58 BAUHAUS IVORY 2a;1470.92;40;0;9;9;980.61;1.5;1430.78;21;479.13;14;-;23
47.61.58.30;MTS.PORCELL. 58x58 BAUHAUS SMOKE 2a;1470.92;40;0;9;9;980.61;1.5;1430.78;21;479.13;14;-;23
47.61.58.33;MTS.PORCELL. 58x58 BOSTON NUEZ   2a;1470.92;40;0;9;9;980.61;1.5;1430.78;21;479.13;14;-;23
01.05.28.51;ASIENTO NEO-PLAX 740 ITALIAN.NEGRO ;1655.28;40;0;9;9;1103.52;1.5;1610.11;21;178.37;14;ASIENTOS PLASTICOS;23
01.05.28.82;ASTO.NEO-PLAX 740 ITALIAN.DAMASCO  ;1655.28;40;0;9;9;1103.52;1.5;1610.11;21;178.37;14;ASIENTOS PLASTICOS;23
01.06.01.01;ASIENTO MADERA MDF. P/FLORENC.COLOR;3995.4;40;0;9;9;2959.56;1.35;4318.2;21;478.49;14;ASIENTOS MADERA ;23
01.06.03.01;ASIENTO MADERA MDF. P/PILAR   COLOR;3738.81;40;0;9;9;2959.56;1.2633;4318.2;21;83.62;14;ASIENTOS MADERA ;23
01.06.11.01;ASIENTO MADERA MDF. P/ITALIA.BLANCO;3290.34;40;0;9;9;2437.29;1.35;3556.17;21;84.37;14;ASIENTOS MADERA ;23
01.06.11.53;ASIENTO MADERA MDF. P/ITALINA  AZUL;2775.42;40;0;9;9;1737.9;1.597;2535.71;21;280.91;14;ASIENTOS MADERA ;23
01.06.11.55;ASIENTO MADERA MDF. P/ITALINA  GRIS;2775.42;40;0;9;9;1737.9;1.597;2535.71;21;280.91;14;ASIENTOS MADERA ;23
01.06.11.56;ASIENTO MADERA MDF. P/ITALINA ARENA;2775.42;40;0;9;9;1737.9;1.597;2535.71;21;280.91;14;ASIENTOS MADERA ;23
01.06.13.01;ASIENTO MADERA MDF. P/MONACO BLANCO;3290.34;40;0;9;9;2437.29;1.35;3556.17;21;84.37;14;ASIENTOS MADERA ;23
01.06.13.53;ASIENTO MADERA MDF. P/MONACO   AZUL;2775.42;40;0;9;9;1737.9;1.597;2535.71;21;280.91;14;ASIENTOS MADERA ;23
01.06.13.55;ASIENTO MADERA MDF. P/MONACO   GRIS;2775.42;40;0;9;9;1737.9;1.597;2535.71;21;280.91;14;ASIENTOS MADERA ;23
47.10.34.01;MTS.CER.TM.PIEDRA GRANITO 33x33 1er;788.6;40;0;9;9;630.88;1.25;920.5;21;94.44;14;-;23
85.40.02.89;DERIVADOR 4 VIAS;193.76;25;0;0;0;129.1744;1.5;151.0812;0;4.5;14;-;23
70.20.21.05;KGS.SOGA TRENZ.POLIP.5mm  (1.08 +-);954.86;40;0;9;9;636.57;1.5;928.8;21;281.67;14;-;23
01.06.13.56;ASIENTO MADERA MDF. P/MONACO  ARENA;2775.42;40;0;9;9;1737.9;1.597;2535.71;21;280.91;14;ASIENTOS MADERA ;23
01.06.15.01;ASIENTO MADERA MDF.  P/NI„O  BLANCO;3994.26;40;0;9;9;2958.71;1.35;4316.96;21;478.35;14;ASIENTOS MADERA ;23
47.10.34.05;MTS.CER.TM.PIEDRA PORFIDO 33x33 1er;788.6;40;0;9;9;630.88;1.25;920.5;21;94.44;14;-;23
01.59.01.33;MTS.MANGUERA RIEGO ECONOM.13mm.x15m;45.92;40;0;9;9;30.62;1.5;44.67;21;5.48;14;-;23
85.40.03.00;CABLE INTERLOG;235.61;25;0;0;0;78.5371;3;91.8563;0;3.27;14;-;23
85.40.03.23;PROYECTOR LED 20W;1532.93;30;0;0;0;1021.951;1.5;1280.64;0;452.19;14;-;23
70.20.21.06;KGS.SOGA TRENZ.POLIP.6mm  (1.64 +-);954.86;40;0;9;9;636.57;1.5;928.8;21;281.67;14;-;23
70.20.21.07;KGS.SOGA TRENZ.POLIP.7mm  (2.31 +-);954.86;40;0;9;9;636.57;1.5;928.8;21;281.67;14;-;23
99.10.38.83;3883 TOMA MULTIPLE;76.83;27;0;10;10;51.22;1.5;69.5;21;25.61;3;-;23
47.10.34.09;MTS.CER.TM.VENEC.AGUAM.AZUL 33x33 1;994.95;40;0;9;9;663.3;1.5;967.8;21;324.09;14;-;23
47.72.07.01;WEBER ADHES.IMPERM.C/CERECITA  5 kl;269.15;40;0;9;9;179.44;1.5;261.81;21;87.67;14;-;23
80.01.03.34;ESQUINERO PLANO x 38 mm;19.1;36;-55;-25;-7;9.5523;2;5;21;0.89;19;FERRETERIA;23
80.01.03.35;ESQUINERO PLANO x 50 mm;22.16;36;-55;-25;-7;11.0807;2;5.8;21;0.97;19;FERRETERIA;23
80.01.03.36;ESQUINERO PLANO x 64 mm;23.15;36;-55;-25;-7;11.5774;2;6.06;21;1.06;19;FERRETERIA;23
85.40.03.24;PROYECTOR LED 30W;2172.99;30;0;0;0;1448.658;1.5;1815.361;0;641;14;-;23
85.40.03.25;"CONECTOR 1"""" PVC""";15.56;30;0;0;0;10.374;1.5;13;0;4;14;-;23
85.40.03.26;ARRANCADORES;44.82;30;0;0;0;21.546;2.08;27;0;32.72;14;Factura Nov 19;23
85.40.03.27;ZOCALO TUBO CIRCULAR;69.24;30;0;0;0;46.1603;1.5;57.845;0;20.42;14;-;23
85.40.03.28;JGO ZOCALOS;106.09;30;0;0;0;62.4036;1.7;78.2;0;27.7;14;-;23
89.51.00.13;GRIFERIA COCINA PARED P/ MOVIL BAJO MONOCOMANDO;4275;50;0;0;0;2850;1.5;5000;0;32.88;14;110620- MERCADOLIBRE;23
01.06.41.01;ASIEN.BIDET MAD.MDF.P/ITALIA.BLANCO;6400.67;40;0;9;9;4741.24;1.35;6917.79;21;766.55;14;ASIENTOS MADERA ;23
01.06.43.01;ASIEN.BIDET MAD.MDF.P/MONACO BLANCO;6400.67;40;0;9;9;4741.24;1.35;6917.79;21;766.55;14;ASIENTOS MADERA ;23
01.06.90.92;JGO.HERRAJ.METAL.COMPL.CMO.ASTO.MAD;1784.19;40;0;9;9;1321.62;1.35;1928.34;21;229.63;14;ASIENTOS MADERA ;23
01.06.90.93;JUEGO HERRAJE PVC.ASIENT.MADERA MDF;801.79;40;0;9;9;572.71;1.4;835.62;21;96.02;14;ASIENTOS MADERA ;23
80.01.03.37;ESQUINERO ANGULO x  38 mm;27.7;42;-55;-25;-7;13.8508;2;8;21;1.21;19;Litoral $ 67.25 caja x 24-30/05/18;23
80.01.03.38;ESQUINERO ANGULO x 50 mm;31.77;50;-23;-25;-7;15.885;2;14;21;0.49;14;$ 159 CAJA X 24 - Julio/19- LITORAL;23
80.01.03.39;ESQUINERO ANGULO x 64 mm;36.57;42;-55;-25;-7;22.8539;1.6;13.2;21;0.95;19;LITORAL $ 157.25 - 14/07/18;23
80.01.03.40;ESQUINERO ANGULO o PLANO x 76 mm  (75X75) ;53.92;45;-23;-25;-7;33.6989;1.6;27;21;0.98;14;$ 157 CAJA x 12 - Julio/19- LITORAL;23
70.20.21.08;KGS.SOGA TRENZ.POLIP.8mm  (2.95 +-);954.86;40;0;9;9;636.57;1.5;928.8;21;281.67;14;-;23
27.85.29.03;ROSCA D/NIPLE EPOX.1 mts.x 13 mm.EX;838.18;40;0;9;9;558.79;1.5;815.31;21;247.25;14;-;23
01.07.22.71;ASIENTOS *ROCA* LIN.DAMA SENSO BCO.;7407.17;40;0;9;9;6172.64;1.2;9006.31;21;1034.52;14;ASIENTOS PLASTICOS, INFLAB, MADERA Y TOR;23
27.85.35.03;ROSCA D/NIPLE EPOX.1.50  x 13 mm.EX;606.58;40;0;9;9;404.39;1.5;590.03;21;178.93;14;-;23
43.01.22.01;JUEGO DUCHA 2 LLA.y TRAN.VERIN PLUS;7252.43;40;0;9;9;4834.95;1.5;7054.53;21;2139.36;14;-;23
43.01.22.05;JUEGO BIDET 2 LLAV.Y TRA.VERIN PLUS;6461.1;40;0;9;9;4307.4;1.5;6284.79;21;1905.93;14;-;23
43.01.22.15;JUEGO COCINA MESADA CMO  VERIN PLUS;6671.35;40;0;9;9;4447.57;1.5;6489.31;21;1967.95;14;-;23
43.01.22.10;JUEGO LAVATORIO C/SOP.   VERIN PLUS;5735.17;40;0;9;9;3823.45;1.5;5578.67;21;1691.79;14;-;23
39.01.15.01;ROSCA C/TUERCA  BCE. ROSCADO  6 mm.;77.82;40;0;9;9;51.88;1.5;75.7;21;22.96;14;-;23
83.01.34.41;CUELGA FACIL-  x  UNIDAD -  NO HAY;1.06;50;-15;-8;0;0.7079;1.5;1;0;0.73;14;PL 24;23
01.07.26.02;ASIENTO ROCA MONACO C/AMORT. PP BCO;11837.84;40;0;9;9;7891.89;1.5;11514.81;21;3491.99;14;-;23
89.51.00.14;CADENA CANDADO -BICI MOTO -LINGA MACISO;1148.55;50;0;0;0;741;1.55;1300;0;8.55;14;110620-Mercadolibre-ver costo en compras;23
01.07.25.50;ASIENTOS ASTRA ACOLCHADO.REF.BLANCO;2413.21;40;0;9;9;1856.31;1.3;2708.49;21;344.74;14;ASIENTOS PLASTICOS, INFLAB, MADERA Y TOR;23
01.09.01.07;BAJADAS PLASTICA P/DEP.EMBUTIR  *L*;429.96;40;0;9;9;318.49;1.35;464.7;21;53.41;14;BAJADAS PLASTICAS;23
01.09.02.07;BAJADAS PLASTICA P/DEP.EXTERIOR *S*;429.96;40;0;9;9;318.49;1.35;464.7;21;53.41;14;BAJADAS PLASTICAS;23
01.09.05.07;BAJADAS PLASTICA P/LAVATORIO 40 mm.;431.71;40;0;9;9;287.81;1.5;419.93;21;51.76;14;BAJADAS PLASTICAS;23
01.09.05.08;BAJADAS PLASTICA P/LAVATORIO 50 mm.;555.48;40;0;9;9;370.32;1.5;540.32;21;66.52;14;BAJADAS PLASTICAS;23
01.11.01.02;BOYAS TELGOPOR P/FLOTANTES  CHATA..;112.07;40;0;9;9;65.93;1.7;96.19;21;11.86;14;BOYAS;23
01.11.01.03;BOYAS TELGOPOR P/FLOT.REDOND. 13 mm;116.36;40;0;9;9;68.45;1.7;99.87;21;13.95;14;BOYAS;23
